name,county,address,city,state,zip,lat,lng,hrs,hour_flag
La Familia Recreation Center,Denver,65 S Elati St,Denver,CO,80223.0,39.715711,-104.99421,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Montbello Branch Library,Denver,12955 Albrook Dr,Denver,CO,80239.0,39.779611,-104.83999,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Montbello Recreation Center,Denver,15555 E 53rd Ave,Denver,CO,80239.0,39.792514,-104.80595,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Montbello Recreation Center,Denver,15555 E 53rd Ave,Denver,CO,80239.0,39.792514,-104.805954,Not Open; Not Open; Open Monday-Friday 10am-6pm and Saturday 10am-2pm,True
Montclair Recreation Center,Denver,729 N Ulster Way,Denver,CO,80230.0,39.727423,-104.89436,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Montclair Recreation Center,Denver,729 N Ulster Way,Denver,CO,80230.0,39.727423,-104.894359,Not Open; Not Open; Open Monday-Friday 10am-6pm and Saturday 10am-2pm,True
Redeemer Lutheran Church,Denver,3300 W Nevada Pl,Denver,CO,80219.0,39.710166,-105.03008,Not Open; Not Open; Open Monday-Friday 10am-6pm and Saturday 10am-2pm,True
Ross Cherry Creek Branch Library,Denver,305 N Milwaukee St,Denver,CO,80206.0,39.721259,-104.95256,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
RTD I-25 and Broadway Station,Denver,901 S Broadway,Denver,CO,80209.0,39.700291,-104.98853,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
RTD Light Rail at Union Station,Denver,1610 Chestnut Pl,Denver,CO,80202.0,39.754407,-105.0038,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
RTD Southmoor Station,Denver,3737 S Monaco Street Pkwy,Denver,CO,80237.0,39.648231,-104.9141,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Rudolfo 'Corky' Gonzales Branch Library,Denver,1498 N Irving St,Denver,CO,80204.0,39.740129,-105.02972,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Scheitler Recreation Center,Denver,5031 W 46th Ave,Denver,CO,80212.0,39.781376,-105.05142,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Southwest Recreation Center,Denver,9200 W Saratoga Pl,Denver,CO,80123.0,39.629176,-105.09927,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Stapleton MCA Administrative Offices,Denver,9355 E Northfield Blvd,Denver,CO,80238.0,39.784461,-104.87916,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Swansea Recreation Center,Denver,2650 E 49th Ave,Denver,CO,80216.0,39.785561,-104.95554,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Tivoli Student Center Auraria Campus,Denver,900 Auraria Pkwy,Denver,CO,80204.0,39.745064,-105.00616,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Washington Park Recreation Center,Denver,701 S Franklin St,Denver,CO,80209.0,39.702571,-104.97048,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Wellington Webb Municipal Building,Denver,201 W Colfax Ave,Denver,CO,80204.0,39.740606,-104.99006,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Westwood Community Center/ SWIC,Denver,1000 S Lowell Blvd,Denver,CO,80219.0,39.698518,-105.03368,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Windsor Gardens,Denver,595 S Clinton St,Denver,CO,80231.0,39.706424,-104.877625,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Dolores County Courthouse,Dolores,409 N Main St,Dove Creek,CO,81324.0,37.765395,-108.9035,Not Open; Not Open; Open 24 hours every day starting Tuesday,True
Castle Pines Library,Douglas,360 Village Square Lane,Castle Pines,CO,80108.0,39.470142,-104.87946,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Crystal Valley Ranch Recreation Center,Douglas,2160 Fox Haven Dr,Castle Rock,CO,80104.0,39.33437,-104.83981,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Douglas County Elections,Douglas,125 Stephanie Pl,Castle Rock,CO,80109.0,39.376341,-104.86436,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Douglas County Event Center,Douglas,500 Fairgrounds Dr,Castle Rock,CO,80104.0,39.366383,-104.855417,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Douglas County Facilities,Douglas,9045 Tammy Ln,Parker,CO,80134.0,39.494481,-104.78755,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Douglas County Office,Douglas,100 3rd St,Castle Rock,CO,80104.0,39.371951,-104.86236,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Douglas County Parks and Trails Division,Douglas,9651 S Quebec St,Littleton,CO,80130.0,39.539432,-104.916475,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
EchoPark Stadium,Douglas,11901 Newlin Gulch Blvd,Parker,CO,80134.0,39.500012,-104.81034,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Highlands Ranch Motor Vehicle,Douglas,2223 Wildcat Reserve Pkwy,Littleton,CO,80129.0,39.536017,-105.015877,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Highlands Ranch Sheriff Substation,Douglas,9250 Zotos Dr,Highlands Ranch,CO,80129.0,39.548299,-104.99676,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Larkspur Town Hall,Douglas,8720 Spruce Mountain Rd,Larkspur,CO,80118.0,39.234673,-104.88307,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Lone Tree Motor Vehicle Park Meadows Center,Douglas,9350 Heritage Hills Cir,Lone Tree,CO,80124.0,39.536998,-104.88082,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Lone Tree Municipal Building,Douglas,9220 Kimmer Dr,Lone Tree,CO,80124.0,39.552085,-104.88103,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Parker Police Department,Douglas,18600 Lincoln Meadows Pkwy,Parker,CO,80134.0,39.532867,-104.77214,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Parker Town Hall,Douglas,20120 Mainstreet,Parker,CO,80138.0,39.517416,-104.75219,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Redstone Park,Douglas,3280 Redstone Park Cir,Littleton,CO,80129.0,39.546436,-105.031322,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Sterling Ranch Civic Center,Douglas,8155 Piney River Ave,Littleton,CO,80125.0,39.506876,-105.037543,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
The Grange,Douglas,3692 Meadows Blvd,Castle Rock,CO,80109.0,39.392243,-104.902811,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
The Ridge House,Douglas,4501 E Enderud Rd,Castle Rock,CO,80104.0,39.369233,-104.814582,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Avon Clerk and Recorder's Office,Eagle,100 W Beaver Creek Blvd,Avon,CO,81620.0,39.634932,-106.52401,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Eagle Clerk and Recorder's Office,Eagle,550 Broadway,Eagle,CO,81631.0,39.651666,-106.82729,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Edwards Mountain Recreation Field House,Eagle,450 Miller Ranch Rd,Edwards,CO,81632.0,39.642454,-106.58354,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
El Jebel Clerk and Recorder's Office,Eagle,20 Eagle County Dr,El Jebel,CO,81623.0,39.39252,-107.09069,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Town of Basalt,Eagle,101 Midland Ave,Basalt,CO,81621.0,39.368882,-107.03465,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
`Bear Creek Park, Community Garden`,El Paso,2002 Creek Crossing St,Colorado Springs,CO,80905.0,38.824259,-104.855758,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Black Forest Fire Rescue Protection District,El Paso,11445 Teachout Rd,Colorado Springs,CO,80908.0,38.99715,-104.696301,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Black Forest Park & Ride,El Paso,7503 Black Forest Rd,Colorado Springs,CO,80908.0,38.940935,-104.70092,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Boot Barn Hall at Bourbon Brothers,El Paso,13021 Bass Pro Dr,Colorado Springs,CO,80921.0,39.022603,-104.8246,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Calhan CDOT,El Paso,1010 Golden St,Calhan,CO,80808.0,39.03141,-104.29799,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Chuck Brown Trans & Envir Complex,El Paso,3275 Akers Dr,Colorado Springs,CO,80922.0,38.881587,-104.688623,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Citadel Mall,El Paso,750 Citadel Dr E,Colorado Springs,CO,80909.0,38.844768,-104.75895,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
City of Colorado Springs Administration Office,El Paso,30 S Nevada Ave,Colorado Springs,CO,80903.0,38.832775,-104.82233,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Colorado Springs Senior Center,El Paso,1514 N Hancock Ave,Colorado Springs,CO,80903.0,38.854726,-104.80279,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Cottonwood Creek Recreational Center,El Paso,3920 Dublin Blvd,Colorado Springs,CO,80918.0,38.928936,-104.7577,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
East Library,El Paso,5550 N Union Blvd,Colorado Springs,CO,80918.0,38.912713,-104.77859,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Ellicott School District Admin Building,El Paso,322 S Ellicott Hwy,Calhan,CO,80808.0,38.824793,-104.38812,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
EPC Clerk's Office,El Paso,`1675 W Garden Of The Gods Rd, Suite 2202`,Colorado Springs,CO,80907.0,38.896475,-104.85856,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
EPC Clerk's Office,El Paso,5620 Industrial Pl,Colorado Springs,CO,80916.0,38.823671,-104.723,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
EPC Clerk's Office,El Paso,8832 N Union Blvd,Colorado Springs,CO,80920.0,38.959469,-104.76567,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
EPC Clerk's Office (Cascade Side),El Paso,200 S Cascade Ave,Colorado Springs,CO,80903.0,38.830789,-104.82646,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
EPC Clerk's Office (Vermijo Side),El Paso,200 S Cascade Ave,Colorado Springs,CO,80903.0,38.830789,-104.82646,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Falcon Fire Department Station 3 Headquarters,El Paso,7030 Old Meridian Rd,Falcon,CO,80831.0,38.933522,-104.60961,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
First and Main Town Center,El Paso,New Center Pt,Colorado Springs,CO,80922.0,38.879664,-104.71819,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Fountain Creek Park,El Paso,2010 Duckwood Rd,Fountain,CO,80817.0,38.708094,-104.712424,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Fountain Police Department Community Room,El Paso,222 N Santa Fe Ave,Fountain,CO,80817.0,38.695817,-104.7051,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Leon Young Sports Complex,El Paso,1335 S Chelton Rd,Colorado Springs,CO,80910.0,38.812407,-104.76617,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Library 21C,El Paso,1175 Chapel Hills Dr,Colorado Springs,CO,80920.0,38.95319,-104.79299,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Manitou Springs City Hall,El Paso,606 Manitou Ave,Manitou Springs,CO,80829.0,38.858014,-104.91281,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Monument Park & Ride,El Paso,Woodmoor Drive & I-25,Monument,CO,80132.0,39.096714,-104.862723,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Monument Town Hall,El Paso,645 Beacon Lite Rd,Monument,CO,80132.0,39.09753,-104.86858,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Pikes Peak CC - Centennial Campus,El Paso,5675 S Academy Blvd,Colorado Springs,CO,80913.0,38.762166,-104.784018,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Pikes Peak CC - Rampart Campus,El Paso,2070 Interquest Pkwy,Colorado Springs,CO,80920.0,38.99265,-104.789094,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Pikes Peak Regional Development Center,El Paso,2880 International Cir,Colorado Springs,CO,80910.0,38.826382,-104.790819,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Rocky Mountain Calvary,El Paso,4285 N Academy Blvd,Colorado Springs,CO,80918.0,38.893997,-104.75608,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
School District 3 Federal Credit Union,El Paso,1180 Crawford Ave,Colorado Springs,CO,80911.0,38.7495969,-104.719704,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Tiffany Square - U-Haul Moving & Storage at Rockrimmon,El Paso,6805 Corporate Dr,Colorado Springs,CO,80919.0,38.930981,-104.814246,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
University of Colorado Colorado Springs,El Paso,1420 Austin Bluffs Pkwy,Colorado Springs,CO,80918.0,38.890581,-104.796574,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Vista Grande Baptist Church,El Paso,5680 Stetson Hills Blvd,Colorado Springs,CO,80917.0,38.912028,-104.72192,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Wilson Ranch Pool,El Paso,2335 Allegheny Dr,Colorado Springs,CO,80919.0,38.930116,-104.87132,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Elbert County Elections Office,Elbert,440 Comanche St,Kiowa,CO,80117.0,39.346424,-104.4608,Not Open; Not Open; Open 24 hours every day starting Monday,True
Elizabeth Town Hall,Elbert,151 S Banner St,Elizabeth,CO,80107.0,39.360991,-104.59686,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Cotopaxi School,Fremont,345 County Rd 12,Cotopaxi,CO,81223.0,38.379149,-105.69182,Not Open; Not Open; Open 24 hours every day starting Monday,True
Florence City Hall,Fremont,600 W 3rd St,Florence,CO,81226.0,38.394248,-105.123308,Open Wednesday-Thursday 7am-5pm; Open Monday-Thursday 7am-5pm; Open Monday-Thursday 7am-5pm,True
Fremont County Administration Building,Fremont,615 Macon Ave Room 102,Canon City,CO,81212.0,38.442483,-105.23949,Not Open; Not Open; Open 24 hours every day starting Monday,True
Fremont County Administration Building,Fremont,615 Macon Ave Room 102,Canon City,CO,81212.0,38.442483,-105.23949,Open Wednesday-Thursday 7am-5pm; Open Monday-Thursday 7am-5pm; Open Monday-Thursday 7am-5pm,True
Penrose School,Fremont,100 Illinois St,Penrose,CO,81240.0,38.420842,-105.01915,Not Open; Not Open; Open 24 hours every day starting Monday,True
Carbondale Town Hall,Garfield,511 Colorado Ave,Carbondale,CO,81623.0,39.401859,-107.21208,Open 24 hours every day starting Tuesday; Open 24 hours every day; Open 24 hours every day,False
Garfield Clerk's Office,Garfield,`109 8th St, Suite 200`,Glenwood Springs,CO,81601.0,39.547194,-107.32664,Open Tuesday-Friday 8:30am-5pm; Open Monday-Friday 8:30am-5pm; Open Monday-Friday 8:30am-5pm,True
Garfield County Admin Building,Garfield,`195 W 14th St, Bldg D`,Rifle,CO,81650.0,39.54152,-107.78511,Open 24 hours every day starting Tuesday; Open 24 hours every day; Open 24 hours every day,False
Garfield County Courthouse,Garfield,`109 8th St, East Entrance`,Glenwood Springs,CO,81601.0,39.547194,-107.32664,Open 24 hours every day starting Tuesday; Open 24 hours every day; Open 24 hours every day,False
Garfield County Courthouse,Garfield,`109 8th St, Near East Entrance`,Glenwood Springs,CO,81601.0,39.547194,-107.32664,Open Wednesday-Friday 7:30am-5pm; Open Monday-Friday 7:30am-5pm; Open Monday-Friday 7:30am-5pm,True
New Castle Town Hall,Garfield,450 W Main St,New Castle,CO,81647.0,39.564318,-107.50974,Open Tuesday-Friday 10am-5pm; Open Monday 8am-5pm and Tuesday-Friday 10am-5pm; Open Monday 8am-5pm and Tuesday-Friday 10am-5pm,True
Parachute Town Hall,Garfield,222 Grand Valley Way,Parachute,CO,81635.0,39.452377,-108.04467,Open Tuesday-Thursday 7:30am-5pm; Open Monday-Thursday 7:30am-5pm; Open Monday-Thursday 7:30am-5pm,True
Rifle Branch Office,Garfield,`195 W 14th St, Bldg D`,Rifle,CO,81650.0,39.54152,-107.78511,Open Tuesday-Friday 8:30am-5pm; Open Monday-Friday 8:30am-5pm; Open Monday-Friday 8:30am-5pm,True
Silt Town Hall,Garfield,231 N 7th St,Silt,CO,81652.0,39.54811,-107.65591,Open Tuesday-Friday 8am-5pm; Open Monday-Friday 8am-5pm; Open Monday-Friday 8am-5pm,True
Gilpin County Community Center,Gilpin,250 Norton Dr,Black Hawk,CO,80422.0,39.836366,-105.47831,Open 24 hours every day starting Wednesday; Open 24 hours every day; Open 24 hours every day,False
Gilpin County Courthouse,Gilpin,203 Eureka St,Central City,CO,80427.0,39.80185,-105.514,Open 24 hours every day starting Wednesday; Open 24 hours every day; Open 24 hours every day,False
Gilpin County Public Works Rollinsville Shop,Gilpin,135 Tolland Rd,Rollinsville,CO,80474.0,39.917582,-105.50533,Open 24 hours every day starting Wednesday; Open 24 hours every day; Open 24 hours every day,False
CSU Extension Hall,Grand,210 11th St,Kremmling,CO,80459.0,40.059278,-106.38194,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Granby Town Hall,Grand,0 W Jasper Ave,Granby,CO,80446.0,40.086885,-105.942179,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Grand County Administration Building,Grand,308 Byers Ave,Hot Sulphur Springs,CO,80451.0,40.072417,-106.10387,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Grand County Administration Building,Grand,308 Byers Ave,Hot Sulphur Springs,CO,80451.0,40.072417,-106.10387,Not Open; Not Open; Open Monday-Friday 8:30am-5pm and Saturday 8:30am-12pm,True
Grand Lake Town Hall,Grand,1026 Park Ave,Grand Lake,CO,80447.0,40.252133,-105.81811,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Grand Park Community Recreation Center,Grand,1 Main St,Fraser,CO,80442.0,39.9312,-105.79107,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Blackstock Government Center Main Elections Office,Gunnison,221 N Wisconsin St,Gunnison,CO,81230.0,38.546015,-106.92901,Not Open; Open 24 hours every day starting Monday; Open 24 hours every day,True
Hinsdale Clerk's Office,Hinsdale,317 N Henson St,Lake City,CO,81235.0,38.029023,-107.31467,Not Open; Not Open; Open Monday-Friday 8am-5pm and Saturday 8am-12pm,True
Huerfano County Courthouse,Huerfano,`401 Main St, Suite 204`,Walsenburg,CO,81089.0,37.625428,-104.78175,Not Open; Open 24 hours every day starting Monday; Open 24 hours every day,True
Jackson County Courthouse,Jackson,396 LaFever St,Walden,CO,80480.0,40.731788,-106.28344,Not Open; Not Open; Open 24 hours every day starting Friday,True
Anderson Park,Jefferson,9110 W 44th Ave,Wheat Ridge,CO,80033.0,39.777731,-105.09868,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Apex Recreation Center,Jefferson,13150 W 72nd Ave,Arvada,CO,80005.0,39.825961,-105.145955,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Arvada City Hall,Jefferson,8001 Ralston Rd,Arvada,CO,80002.0,39.803271,-105.08856,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Arvada City Hall (Drive thru),Jefferson,8101 Ralston Rd,Arvada,CO,80002.0,39.802897,-105.08801,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Arvada Motor Vehicle,Jefferson,6510 Wadsworth Blvd,Arvada,CO,80003.0,39.814221,-105.07924,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Buchanan Recreation Center,Jefferson,32003 Ellingwood Trl,Evergreen,CO,80439.0,39.684693,-105.363209,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Carmody Recreation Center,Jefferson,2200 S Kipling St,Lakewood,CO,80227.0,39.678008,-105.10885,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Colorado School of Mines,Jefferson,1400 Illinois St,Golden,CO,80401.0,39.751828,-105.223001,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Columbine Library,Jefferson,7706 W Bowles Ave,Littleton,CO,80123.0,39.608797,-105.0824,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Conifer Marketplace,Jefferson,10875 S Us Hwy 285,Conifer,CO,80433.0,39.518859,-105.30649,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Edgewater City Hall,Jefferson,1800 Harlan St,Edgewater,CO,80214.0,39.74559,-105.06258,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Evergreen Library,Jefferson,5000 County Hwy 73,Evergreen,CO,80439.0,39.625171,-105.32355,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Golden City Hall,Jefferson,911 10th St,Golden,CO,80401.0,39.756653,-105.22439,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Green Mountain Recreation Center,Jefferson,13198 W Green Mountain Dr,Lakewood,CO,80228.0,39.69149,-105.14865,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Jeffco Courts & Admin Atrium,Jefferson,100 Jefferson County Pkwy,Golden,CO,80401.0,39.728292,-105.20146,Open Monday-Friday 7:30-5:30pm; Open Monday-Friday 7:30-5:30pm; Open Monday-Friday 7:30-5:30pm,True
Jeffco Courts & Admin Drive Thru,Jefferson,100 Jefferson County Pkwy,Golden,CO,80401.0,39.728292,-105.20146,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
Jeffco Elections Division,Jefferson,3500 Illinois St,Golden,CO,80401.0,39.733847,-105.21158,Open 24 hours every day starting Monday; Open 24 hours every day; Open 24 hours every day,False
